Close Price
266.1937315777466
268.0876605282597
268.9152683590637
269.1647095910446
269.09166686750973
268.8185513167041
268.412048362562
267.9166756577547
267.36552758223365
266.7828910071289
266.18560284310115
265.58513602927314
264.9894371901455
264.4046318487708
263.83608397668695
263.289207211835
262.7694648585591
262.2823367766712
261.83323660411224
261.4269985374535
261.06764555534846
260.75825697479104
260.5005876753585
260.29511776561435
260.1410525831086
260.0362730279744
259.9776170058792
259.96096220536333
259.9813750970493
260.03340893206064
